Order_ID,Product,Category,Region,Sales,Quantity,Order_Date
1423,Monitor,Accessories,South,56634,3,2023-03-03 00:00:00
1424,Monitor,Electronics,South,1510,2,2023-05-18 00:00:00
1425,Printer,Accessories,South,23843,5,2023-02-13 00:00:00
1426,Tablet,Accessories,North,6723,2,2023-11-18 00:00:00
1427,Headphones,Accessories,South,3226,3,2023-06-14 00:00:00
1428,Printer,Electronics,North,1882,5,2023-07-20 00:00:00
1429,Mouse,Electronics,North,64528,1,2023-03-14 00:00:00
1430,Printer,Electronics,South,50065,4,2023-05-09 00:00:00
1431,Monitor,Accessories,East,35984,5,2023-05-29 00:00:00
1432,Tablet,Electronics,South,57836,3,2023-12-05 00:00:00
1433,Phone,Electronics,East,54874,1,2023-05-02 00:00:00
1434,Phone,Electronics,South,16449,3,2023-07-17 00:00:00
1435,Keyboard,Accessories,South,19513,3,2023-10-15 00:00:00
1436,Tablet,Electronics,East,43143,5,2023-12-25 00:00:00
1437,Phone,Accessories,South,16376,1,2023-09-29 00:00:00
1438,Headphones,Electronics,South,61706,5,2023-04-25 00:00:00
1439,Laptop,Accessories,South,55999,5,2023-03-04 00:00:00
1440,Laptop,Accessories,South,72506,3,2023-06-14 00:00:00
1441,Headphones,Electronics,South,17168,1,2023-03-04 00:00:00
1442,Printer,Electronics,West,56532,5,2023-09-18 00:00:00
1443,Keyboard,Accessories,West,10780,5,2023-08-24 00:00:00
1444,Keyboard,Accessories,East,33847,1,2023-08-05 00:00:00
1445,Printer,Electronics,North,22183,5,2023-11-25 00:00:00
1446,Mouse,Accessories,North,17944,4,2023-12-20 00:00:00
1447,Headphones,Accessories,South,5960,4,2023-01-15 00:00:00
1448,Tablet,Accessories,North,50683,3,2023-05-16 00:00:00
1449,Phone,Accessories,West,41361,2,2023-11-26 00:00:00
1450,Laptop,Electronics,South,36356,1,2023-06-12 00:00:00
1451,Monitor,Electronics,West,10175,2,2023-03-07 00:00:00
1452,Phone,Accessories,East,65637,2,2023-04-29 00:00:00
1453,Laptop,Accessories,South,6295,1,2023-12-08 00:00:00
1454,Keyboard,Accessories,West,12935,1,2023-10-25 00:00:00
1455,Printer,Accessories,East,25341,1,2023-02-23 00:00:00
1456,Printer,Electronics,East,41137,5,2023-05-31 00:00:00
1457,Mouse,Accessories,East,47010,1,2023-09-24 00:00:00
1458,Monitor,Electronics,West,15573,2,2023-09-22 00:00:00
1459,Monitor,Accessories,North,23020,2,2023-06-04 00:00:00
1460,Laptop,Electronics,West,14177,1,2023-06-19 00:00:00
1461,Headphones,Electronics,West,66828,3,2023-01-23 00:00:00
1462,Monitor,Accessories,West,8934,1,2023-09-09 00:00:00
1463,Laptop,Accessories,West,63229,1,2023-03-01 00:00:00
1464,Tablet,Electronics,East,20498,3,2023-02-06 00:00:00
1465,Headphones,Accessories,South,35194,4,2023-05-10 00:00:00
1466,Mouse,Accessories,South,66804,1,2023-04-21 00:00:00
1467,Monitor,Electronics,West,45099,3,2023-06-08 00:00:00
1468,Mouse,Electronics,West,46418,5,2023-12-04 00:00:00
1469,Laptop,Electronics,North,21529,3,2023-04-30 00:00:00
1470,Phone,Accessories,North,69149,3,2023-03-07 00:00:00
1471,Monitor,Accessories,South,63930,4,2023-05-01 00:00:00
1472,Laptop,Electronics,North,13267,1,2023-04-24 00:00:00
1473,Phone,Electronics,East,63510,4,2023-11-19 00:00:00
1474,Mouse,Accessories,East,47965,3,2023-01-01 00:00:00
1475,Monitor,Electronics,West,72310,2,2023-05-30 00:00:00
1476,Printer,Accessories,East,27690,4,2023-06-02 00:00:00
1477,Monitor,Accessories,East,31158,4,2023-03-02 00:00:00
1478,Tablet,Accessories,South,8536,1,2023-04-09 00:00:00
1479,Monitor,Accessories,South,59437,4,2023-02-04 00:00:00
1480,Tablet,Accessories,West,43781,2,2023-02-22 00:00:00
1481,Keyboard,Electronics,East,3038,3,2023-02-09 00:00:00
1482,Headphones,Electronics,North,63806,1,2023-05-11 00:00:00
1483,Phone,Accessories,East,43130,2,2023-01-11 00:00:00
1484,Phone,Accessories,South,42713,2,2023-07-26 00:00:00
1485,Phone,Electronics,South,58998,5,2023-01-17 00:00:00
1486,Tablet,Accessories,East,72845,5,2023-12-15 00:00:00
1487,Phone,Electronics,West,53843,2,2023-04-03 00:00:00
1488,Tablet,Electronics,South,27253,3,2023-03-24 00:00:00
1489,Keyboard,Accessories,North,66214,2,2023-12-13 00:00:00
1490,Tablet,Accessories,West,30906,2,2023-01-31 00:00:00
1491,Keyboard,Accessories,West,31450,2,2023-01-02 00:00:00
1492,Printer,Accessories,South,74318,1,2023-05-16 00:00:00
1493,Headphones,Electronics,South,53333,2,2023-01-02 00:00:00
1494,Mouse,Accessories,West,64401,2,2023-04-26 00:00:00
1495,Keyboard,Electronics,North,25194,3,2023-02-02 00:00:00
1496,Tablet,Electronics,East,17109,2,2023-04-25 00:00:00
1497,Tablet,Accessories,South,7613,2,2023-07-16 00:00:00
1498,Laptop,Accessories,North,8102,4,2023-02-16 00:00:00
1499,Printer,Accessories,West,52537,1,2023-02-21 00:00:00
1500,Headphones,Accessories,West,3006,1,2023-08-17 00:00:00
1501,Monitor,Accessories,West,22452,4,2023-09-21 00:00:00
1502,Printer,Accessories,North,29006,3,2023-08-11 00:00:00
1503,Tablet,Accessories,South,52013,5,2023-09-24 00:00:00
1504,Printer,Electronics,West,71120,1,2023-01-20 00:00:00
1505,Phone,Accessories,East,76397,5,2023-06-09 00:00:00
1506,Monitor,Electronics,East,49924,1,2023-09-13 00:00:00
1507,Headphones,Accessories,North,11345,2,2023-04-13 00:00:00
1508,Mouse,Accessories,South,19815,3,2023-02-01 00:00:00
1509,Headphones,Accessories,North,69626,4,2023-11-29 00:00:00
1510,Tablet,Electronics,West,26835,1,2023-08-24 00:00:00
1511,Keyboard,Accessories,West,68585,3,2023-08-16 00:00:00
1512,Laptop,Electronics,South,45491,2,2023-09-12 00:00:00
1513,Laptop,Electronics,North,23377,1,2023-06-28 00:00:00
1514,Headphones,Electronics,North,27800,1,2023-02-04 00:00:00
1515,Keyboard,Accessories,North,15691,3,2023-11-23 00:00:00
1516,Phone,Accessories,North,78991,2,2023-02-23 00:00:00
1517,Laptop,Electronics,West,73062,3,2023-08-24 00:00:00
1518,Printer,Electronics,South,41386,1,2023-06-25 00:00:00
1519,Keyboard,Accessories,West,21216,3,2023-10-17 00:00:00
1520,Monitor,Electronics,West,29880,2,2023-02-08 00:00:00
1521,Headphones,Electronics,West,49168,1,2023-04-13 00:00:00
1522,Laptop,Electronics,South,22646,3,2023-03-06 00:00:00
1523,Monitor,Accessories,South,62147,1,2023-12-26 00:00:00
1524,Tablet,Electronics,South,63574,5,2023-01-23 00:00:00
1525,Printer,Accessories,North,15765,3,2023-01-22 00:00:00
1526,Monitor,Electronics,South,79956,4,2023-07-07 00:00:00
1527,Phone,Accessories,West,49976,4,2023-10-25 00:00:00
1528,Headphones,Accessories,West,64564,4,2023-11-05 00:00:00
1529,Mouse,Accessories,West,72699,1,2023-10-14 00:00:00
1530,Mouse,Electronics,West,59485,3,2023-03-07 00:00:00
1531,Keyboard,Accessories,East,31764,1,2023-11-17 00:00:00
1532,Printer,Accessories,East,73765,4,2023-12-10 00:00:00
1533,Phone,Accessories,West,36389,5,2023-12-18 00:00:00
1534,Tablet,Electronics,East,13189,4,2023-06-23 00:00:00
1535,Laptop,Accessories,North,4854,5,2023-11-09 00:00:00
1536,Laptop,Accessories,West,21406,4,2023-10-22 00:00:00
1537,Phone,Accessories,East,35821,4,2023-07-05 00:00:00
1538,Phone,Accessories,West,69033,3,2023-07-08 00:00:00
1539,Printer,Electronics,South,66846,4,2023-01-17 00:00:00
1540,Keyboard,Electronics,East,10779,4,2023-05-06 00:00:00
1541,Monitor,Electronics,North,47951,5,2023-04-03 00:00:00
1542,Mouse,Electronics,West,34534,5,2023-12-31 00:00:00
1543,Tablet,Electronics,East,35032,2,2023-06-05 00:00:00
1544,Headphones,Electronics,South,62317,4,2023-09-06 00:00:00
1545,Tablet,Accessories,East,38588,4,2023-09-06 00:00:00
1546,Monitor,Electronics,West,44647,5,2023-08-08 00:00:00
1547,Phone,Accessories,South,59293,5,2023-10-03 00:00:00
1548,Laptop,Accessories,South,49831,1,2023-01-31 00:00:00
1549,Mouse,Accessories,North,21452,4,2023-03-02 00:00:00
1550,Keyboard,Accessories,South,10221,1,2023-03-28 00:00:00
1551,Headphones,Electronics,West,35752,1,2023-11-13 00:00:00
1552,Monitor,Electronics,North,66639,4,2023-10-11 00:00:00
1553,Printer,Accessories,South,60972,4,2023-02-21 00:00:00
1554,Tablet,Electronics,South,2069,3,2023-08-13 00:00:00
1555,Headphones,Electronics,West,6915,5,2023-02-18 00:00:00
1556,Tablet,Accessories,South,22019,1,2023-06-01 00:00:00
1557,Printer,Electronics,South,61293,4,2023-04-07 00:00:00
1558,Keyboard,Accessories,North,30825,5,2023-02-18 00:00:00
1559,Laptop,Accessories,North,25202,2,2023-11-05 00:00:00
1560,Mouse,Electronics,South,20749,2,2023-03-03 00:00:00
1561,Headphones,Accessories,East,20175,5,2023-10-09 00:00:00
1562,Monitor,Electronics,East,1331,5,2023-04-20 00:00:00
1563,Keyboard,Accessories,East,41295,4,2023-07-26 00:00:00
1564,Printer,Accessories,West,27694,5,2023-02-19 00:00:00
1565,Printer,Electronics,East,52171,4,2023-11-24 00:00:00
1566,Tablet,Accessories,East,70764,5,2023-08-25 00:00:00
1567,Keyboard,Electronics,North,61236,1,2023-02-03 00:00:00
1568,Mouse,Electronics,South,11287,2,2023-02-20 00:00:00
1569,Tablet,Electronics,East,5083,2,2023-11-08 00:00:00
1570,Tablet,Electronics,South,66122,4,2023-05-26 00:00:00
1571,Headphones,Electronics,West,61292,2,2023-06-04 00:00:00
1572,Laptop,Electronics,East,45214,1,2023-04-03 00:00:00
1573,Tablet,Electronics,East,60812,2,2023-12-01 00:00:00
1574,Phone,Accessories,North,25980,4,2023-01-11 00:00:00
1575,Headphones,Accessories,South,71992,3,2023-07-02 00:00:00
1576,Printer,Electronics,West,16406,1,2023-07-19 00:00:00
1577,Phone,Electronics,West,59860,2,2023-10-08 00:00:00
1578,Tablet,Electronics,North,2898,4,2023-11-23 00:00:00
1579,Monitor,Electronics,South,29951,5,2023-03-11 00:00:00
1580,Monitor,Electronics,West,58124,3,2023-03-07 00:00:00
1581,Laptop,Accessories,East,68698,2,2023-03-26 00:00:00
1582,Laptop,Accessories,West,13424,3,2023-12-24 00:00:00
1583,Headphones,Electronics,South,15809,5,2023-08-01 00:00:00
1584,Keyboard,Electronics,East,50117,5,2023-10-19 00:00:00
1585,Phone,Accessories,South,32036,2,2023-09-21 00:00:00
1586,Printer,Accessories,North,67711,1,2023-01-01 00:00:00
1587,Laptop,Accessories,East,28646,1,2023-11-05 00:00:00
1588,Headphones,Accessories,West,67147,4,2023-10-02 00:00:00
1589,Monitor,Accessories,South,64148,2,2023-12-27 00:00:00
1590,Phone,Accessories,East,7235,5,2023-07-10 00:00:00
1591,Headphones,Electronics,East,70257,1,2023-07-28 00:00:00
1592,Keyboard,Accessories,East,15155,5,2023-11-01 00:00:00
1593,Keyboard,Electronics,East,38465,5,2023-11-18 00:00:00
1594,Mouse,Accessories,South,52478,4,2023-04-28 00:00:00
1595,Monitor,Accessories,East,55771,3,2023-12-21 00:00:00
1596,Tablet,Accessories,North,25043,4,2023-10-05 00:00:00
1597,Laptop,Electronics,North,69775,2,2023-11-14 00:00:00
1598,Keyboard,Accessories,West,58313,5,2023-05-05 00:00:00
1599,Headphones,Electronics,North,51719,1,2023-10-17 00:00:00
1600,Mouse,Electronics,West,10645,1,2023-01-27 00:00:00
1601,Mouse,Electronics,West,76097,5,2023-03-27 00:00:00
1602,Mouse,Accessories,South,33862,1,2023-05-01 00:00:00
1603,Headphones,Accessories,East,53127,5,2023-01-10 00:00:00
1604,Printer,Accessories,West,15979,3,2023-03-07 00:00:00
1605,Mouse,Electronics,South,10158,5,2023-03-03 00:00:00
1606,Laptop,Electronics,West,42682,3,2023-08-13 00:00:00
1607,Headphones,Electronics,North,15918,4,2023-06-07 00:00:00
1608,Headphones,Accessories,East,62314,3,2023-02-05 00:00:00
1609,Mouse,Electronics,South,14918,2,2023-12-26 00:00:00
1610,Laptop,Electronics,East,63040,3,2023-07-04 00:00:00
1611,Printer,Accessories,West,56944,2,2023-07-06 00:00:00
1612,Headphones,Electronics,North,76296,2,2023-04-29 00:00:00
1613,Monitor,Electronics,East,60457,2,2023-03-27 00:00:00
1614,Monitor,Accessories,South,12411,4,2023-07-26 00:00:00
1615,Phone,Electronics,West,58717,2,2023-01-02 00:00:00
1616,Headphones,Accessories,East,59805,4,2023-06-12 00:00:00
1617,Mouse,Electronics,West,61005,3,2023-12-31 00:00:00
1618,Printer,Electronics,East,48898,4,2023-05-03 00:00:00
1619,Monitor,Electronics,South,28178,3,2023-06-05 00:00:00
1620,Headphones,Electronics,West,2649,1,2023-03-15 00:00:00
1621,Tablet,Accessories,East,16695,2,2023-02-05 00:00:00
1622,Printer,Electronics,East,14640,3,2023-05-28 00:00:00
1623,Laptop,Accessories,West,69341,2,2023-12-17 00:00:00
1624,Keyboard,Electronics,North,60114,3,2023-04-22 00:00:00
1625,Monitor,Electronics,West,59060,1,2023-05-17 00:00:00
1626,Phone,Electronics,North,68178,3,2023-07-14 00:00:00
1627,Keyboard,Electronics,West,55127,4,2023-04-25 00:00:00
1628,Printer,Electronics,West,61774,3,2023-09-12 00:00:00
1629,Headphones,Electronics,North,33443,2,2023-08-19 00:00:00
1630,Keyboard,Electronics,West,70452,1,2023-04-15 00:00:00
1631,Laptop,Electronics,East,13493,2,2023-10-15 00:00:00
1632,Monitor,Accessories,East,55843,3,2023-03-27 00:00:00
1633,Printer,Accessories,North,14649,3,2023-05-09 00:00:00
1634,Mouse,Accessories,East,19531,4,2023-05-29 00:00:00
1635,Keyboard,Electronics,South,64800,3,2023-03-21 00:00:00
1636,Monitor,Accessories,West,20405,3,2023-11-16 00:00:00
1637,Phone,Electronics,East,55539,4,2023-05-25 00:00:00
1638,Mouse,Electronics,North,11668,5,2023-01-24 00:00:00
1639,Mouse,Electronics,North,64689,5,2023-05-05 00:00:00
1640,Tablet,Electronics,South,39800,2,2023-01-08 00:00:00
1641,Laptop,Electronics,North,4724,4,2023-07-23 00:00:00
1642,Keyboard,Accessories,North,36871,3,2023-01-03 00:00:00
1643,Keyboard,Electronics,South,8862,3,2023-05-05 00:00:00
1644,Headphones,Electronics,West,73431,5,2023-12-03 00:00:00
1645,Keyboard,Electronics,East,39880,3,2023-04-04 00:00:00
1646,Phone,Electronics,West,72776,2,2023-04-02 00:00:00
1647,Printer,Electronics,South,46952,2,2023-06-10 00:00:00
1648,Monitor,Electronics,South,27165,3,2023-01-04 00:00:00
1649,Mouse,Accessories,West,71624,1,2023-12-27 00:00:00
1650,Printer,Electronics,South,18377,1,2023-02-14 00:00:00
1651,Printer,Accessories,West,44481,1,2023-11-17 00:00:00
1652,Keyboard,Accessories,North,75683,3,2023-04-30 00:00:00
1653,Phone,Accessories,South,32987,2,2023-01-22 00:00:00
1654,Mouse,Electronics,North,33488,2,2023-07-25 00:00:00
1655,Laptop,Accessories,West,29292,5,2023-01-16 00:00:00
1656,Headphones,Electronics,South,75403,5,2023-10-07 00:00:00
1657,Printer,Accessories,North,44853,3,2023-02-24 00:00:00
1658,Tablet,Electronics,West,69012,1,2023-01-05 00:00:00
1659,Mouse,Accessories,North,62351,1,2023-07-03 00:00:00
1660,Monitor,Accessories,South,9128,5,2023-11-01 00:00:00
1661,Tablet,Electronics,East,17936,1,2023-01-15 00:00:00
1662,Printer,Accessories,East,62038,3,2023-11-24 00:00:00
1663,Laptop,Accessories,South,41387,3,2023-03-06 00:00:00
1664,Keyboard,Electronics,North,65266,1,2023-04-13 00:00:00
1665,Headphones,Accessories,North,19574,1,2023-12-04 00:00:00
1666,Printer,Electronics,West,5496,2,2023-05-12 00:00:00
1667,Headphones,Electronics,North,43982,5,2023-04-01 00:00:00
1668,Tablet,Electronics,North,69262,1,2023-03-31 00:00:00
1669,Tablet,Electronics,North,28463,3,2023-11-30 00:00:00
1670,Headphones,Accessories,East,59522,4,2023-02-26 00:00:00
1671,Tablet,Accessories,North,44080,5,2023-10-29 00:00:00
1672,Phone,Accessories,East,60471,2,2023-06-17 00:00:00
1673,Tablet,Electronics,East,42408,4,2023-12-05 00:00:00
1674,Mouse,Accessories,South,1158,1,2023-12-15 00:00:00
1675,Phone,Accessories,South,18974,5,2023-11-01 00:00:00
1676,Tablet,Accessories,North,59752,3,2023-08-22 00:00:00
1677,Monitor,Electronics,North,11417,1,2023-01-01 00:00:00
1678,Printer,Electronics,North,1298,1,2023-04-05 00:00:00
1679,Printer,Accessories,East,67682,3,2023-09-17 00:00:00
1680,Laptop,Accessories,South,31500,1,2023-02-22 00:00:00
1681,Phone,Electronics,West,13306,2,2023-02-09 00:00:00
1682,Keyboard,Accessories,North,73354,4,2023-11-22 00:00:00
1683,Headphones,Electronics,North,46847,2,2023-11-21 00:00:00
1684,Monitor,Accessories,South,2590,3,2023-08-18 00:00:00
1685,Headphones,Accessories,South,27296,3,2023-07-01 00:00:00
1686,Phone,Accessories,South,56844,5,2023-01-18 00:00:00
1687,Headphones,Accessories,East,56945,5,2023-03-11 00:00:00
1688,Monitor,Accessories,East,36639,2,2023-06-28 00:00:00
1689,Phone,Accessories,South,44529,5,2023-02-24 00:00:00
1690,Laptop,Accessories,East,79916,2,2023-08-13 00:00:00
1691,Tablet,Electronics,North,14378,3,2023-11-21 00:00:00
1692,Printer,Electronics,East,59006,4,2023-05-26 00:00:00
1693,Phone,Accessories,South,39139,4,2023-04-08 00:00:00
1694,Mouse,Electronics,North,58943,2,2023-11-24 00:00:00
1695,Tablet,Electronics,West,4468,5,2023-11-28 00:00:00
1696,Keyboard,Electronics,South,10176,3,2023-11-02 00:00:00
1697,Laptop,Accessories,North,49952,1,2023-08-09 00:00:00
1698,Phone,Accessories,East,31467,5,2023-12-31 00:00:00
1699,Printer,Accessories,West,14906,4,2023-04-07 00:00:00
1700,Printer,Accessories,West,47312,1,2023-12-14 00:00:00
1701,Printer,Accessories,East,7249,5,2023-08-16 00:00:00
1702,Mouse,Electronics,East,21017,5,2023-10-05 00:00:00
1703,Printer,Electronics,West,42816,2,2023-03-20 00:00:00
1704,Laptop,Electronics,North,24437,4,2023-09-05 00:00:00
1705,Mouse,Accessories,South,14099,4,2023-12-10 00:00:00
1706,Laptop,Electronics,North,28556,2,2023-06-09 00:00:00
1707,Printer,Accessories,West,52018,1,2023-06-30 00:00:00
1708,Printer,Accessories,North,1147,3,2023-02-04 00:00:00
1709,Monitor,Accessories,West,35436,2,2023-05-13 00:00:00
1710,Tablet,Accessories,North,61869,3,2023-06-03 00:00:00
1711,Laptop,Electronics,North,40930,5,2023-11-06 00:00:00
1712,Keyboard,Electronics,South,11966,3,2023-06-29 00:00:00
1713,Laptop,Electronics,North,67243,4,2023-10-25 00:00:00
1714,Headphones,Electronics,West,45144,1,2023-09-24 00:00:00
1715,Mouse,Electronics,North,51514,3,2023-04-10 00:00:00
1716,Monitor,Accessories,West,76989,1,2023-09-30 00:00:00
1717,Printer,Electronics,South,76917,4,2023-03-07 00:00:00
1718,Laptop,Electronics,East,59988,2,2023-06-17 00:00:00
1719,Phone,Electronics,West,43553,1,2023-12-15 00:00:00
1720,Mouse,Electronics,North,35679,2,2023-12-14 00:00:00
1721,Monitor,Electronics,East,20554,1,2023-05-10 00:00:00
1722,Mouse,Accessories,West,64326,2,2023-10-01 00:00:00
1723,Keyboard,Electronics,West,2251,5,2023-07-31 00:00:00
1724,Phone,Electronics,East,55360,4,2023-04-23 00:00:00
1725,Printer,Accessories,South,3359,5,2023-06-24 00:00:00
1726,Mouse,Electronics,East,68314,1,2023-08-06 00:00:00
1727,Printer,Accessories,North,51867,4,2023-05-10 00:00:00
1728,Keyboard,Accessories,South,16391,1,2023-03-07 00:00:00
1729,Headphones,Electronics,West,79875,3,2023-05-14 00:00:00
1730,Laptop,Accessories,North,8541,1,2023-12-28 00:00:00
1731,Tablet,Accessories,East,68524,4,2023-08-26 00:00:00
1732,Keyboard,Electronics,North,28641,3,2023-04-10 00:00:00
1733,Monitor,Electronics,North,35340,4,2023-07-03 00:00:00
1734,Keyboard,Electronics,West,45415,1,2023-07-17 00:00:00
1735,Mouse,Electronics,South,76101,2,2023-10-07 00:00:00
1736,Tablet,Accessories,West,75962,4,2023-03-04 00:00:00
1737,Laptop,Accessories,East,57730,3,2023-03-29 00:00:00
1738,Headphones,Accessories,East,58570,1,2023-10-22 00:00:00
1739,Keyboard,Accessories,East,23996,1,2023-11-26 00:00:00
1740,Tablet,Accessories,West,10610,3,2023-01-07 00:00:00
1741,Phone,Electronics,East,76933,1,2023-08-12 00:00:00
1742,Laptop,Electronics,North,8666,1,2023-08-22 00:00:00
1743,Laptop,Accessories,South,61696,5,2023-10-19 00:00:00
1744,Monitor,Accessories,North,57264,4,2023-07-04 00:00:00
1745,Laptop,Accessories,West,57579,3,2023-10-21 00:00:00
1746,Monitor,Electronics,West,69944,1,2023-07-24 00:00:00
1747,Headphones,Accessories,East,41806,4,2023-04-02 00:00:00
1748,Headphones,Accessories,East,25094,4,2023-10-11 00:00:00
1749,Keyboard,Accessories,North,62023,1,2023-02-12 00:00:00
1750,Monitor,Accessories,West,65981,3,2023-09-14 00:00:00
1751,Laptop,Accessories,North,45954,4,2023-05-16 00:00:00
1752,Keyboard,Electronics,East,52297,4,2023-08-06 00:00:00
1753,Keyboard,Accessories,South,8724,2,2023-06-14 00:00:00
1754,Laptop,Accessories,West,52530,5,2023-12-17 00:00:00
1755,Headphones,Accessories,North,69218,4,2023-08-05 00:00:00
1756,Monitor,Accessories,North,70296,4,2023-11-29 00:00:00
1757,Tablet,Accessories,West,48253,4,2023-12-14 00:00:00
1758,Monitor,Electronics,West,35754,1,2023-02-07 00:00:00
1759,Mouse,Electronics,West,53319,3,2023-11-09 00:00:00
